 price_in_rp ;address;district;city;bedrooms;bathrooms;land_size_m2;building_size_m2;floors;garages
 1080000000.0 ;Rawamangun, Jakarta Timur;rawamangun;jakarta timur;2.0;2.0;35.0;69.0;2.0;0.0
 3000000000.0 ;Rawamangun, Jakarta Timur;rawamangun;jakarta timur;4.0;3.0;179.0;230.0;2.0;0.0
 1270000000.0 ;Rawamangun, Jakarta Timur;rawamangun;jakarta timur;3.0;3.0;36.0;66.0;3.0;1.0
 3100000000.0 ;Rawamangun, Jakarta Timur;rawamangun;jakarta timur;3.0;3.0;210.0;180.0;1.0;0.0
 19000000000.0 ;Kelapa Gading, Jakarta Utara;kelapa gading;jakarta utara;4.0;3.0;386.0;1000.0;3.0;4.0
 19000000000.0 ;Kelapa Gading, Jakarta Utara;kelapa gading;jakarta utara;4.0;3.0;386.0;1000.0;3.0;4.0
 5900000000.0 ;Kelapa Gading, Jakarta Utara;kelapa gading;jakarta utara;4.0;3.0;180.0;240.0;2.0;0.0
 19800000000.0 ;Kelapa Gading, Jakarta Utara;kelapa gading;jakarta utara;4.0;4.0;507.0;804.0;2.0;0.0
 7000000000.0 ;Kelapa Gading, Jakarta Utara;kelapa gading;jakarta utara;3.0;3.0;120.0;168.0;2.0;0.0
 440000000.0 ;Kelapa Gading, Jakarta Utara;kelapa gading;jakarta utara;2.0;2.0;21.0;42.0;2.0;0.0
 18000000000.0 ;Kelapa Gading, Jakarta Utara;kelapa gading;jakarta utara;5.0;4.0;513.0;625.0;3.0;2.0
 19000000000.0 ;Kelapa Gading, Jakarta Utara;kelapa gading;jakarta utara;4.0;4.0;513.0;800.0;3.0;0.0
 28000000000.0 ;Kelapa Gading, Jakarta Utara;kelapa gading;jakarta utara;6.0;5.0;450.0;1000.0;3.0;3.0
 19000000000.0 ;Kelapa Gading, Jakarta Utara;kelapa gading;jakarta utara;4.0;3.0;400.0;1000.0;3.0;4.0
 11000000000.0 ;Kelapa Gading, Jakarta Utara;kelapa gading;jakarta utara;4.0;3.0;390.0;750.0;2.0;1.0
 5600000000.0 ;Kelapa Gading, Jakarta Utara;kelapa gading;jakarta utara;3.0;2.0;220.0;225.0;2.0;0.0
 640000000.0 ;Cipinang, Jakarta Timur;cipinang;jakarta timur;2.0;2.0;36.0;60.0;2.0;0.0
